userId;numCores;diskSpace;memory;swap;distroVersion;kernel;class;cpu;country;architecture;distribution
463596;1;0;512;0;2.3.3;2.6.35;smartphone;GSM 600 MHz Qualcomm MSM7227 ARM1136EJ-S;Chile;unknown;Android
462745;4;26324344;1899512;0;"Dalvik/2.1.0 (Linux; U; ";3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Czech Republic;arm;Android
464986;1;0;0;0;2.1;2.6.29;smartphone;Qualcomm 7227 ARM 11, 600 MHz;Italy;unknown;Android
237825;1;2074;512;0;2.2 (Froyo);2.6.32;smartphone;ARM Cortex A8;France;unknown;Android
535870;1;0;153;0;1.6;2.6.29;smartphone;1;Austria;arm;Android
419334;1;4608;512;0;2.3.6 \\'Gingerbread\\';2.6.35;smartphone;Qualcomm USD 8250 Snapdragon;United States;arm;Android
353245;1;0;0;0;7.1.0-RC1-Desire;2.6.37;smartphone;ARMv7 Snapdragon;Romania;unknown;CyanogenMod
481040;1;0;97;0;CyanogenMod 6;2.6.34;smartphone;ARM v6;Poland;unknown;Android
490016;1;0;0;0;4.0.4;3.0.1;smartphone;1 GHz Samsung Hummingbird S5PC110 (ARM Cortex A8);Italy;i386;Android
479912;1;0;0;0;2.2;2.6.32;smartphone;Other;Ukraine;unknown;Android
465145;1;0;0;0;2.3.5;2.6.29;smartphone;ARM v6;Italy;unknown;Android
499849;1;0;0;0;2.3.3;2.6.35;smartphone;Qualcomm QSD8650;United States;unknown;Android
500399;1;0;0;0;5;2.6.28;smartphone;TI OMAP 3430 SoC 600 MHz ARM Cortex-A8;Czech Republic;unknown;Maemo
498535;1;0;0;0;2.3.6;2.6.35;smartphone;;France;unknown;Android
445872;1;0;0;0;2.3.5;2.6.32;smartphone;ARM Cortex A8;Netherlands;unknown;Android
55899;1;0;0;0;Ginger Yoshi 1.1;2.6.35;smartphone;ARMV6-compatible;Brazil;unknown;CyanogenMod
55899;1;0;0;0;Floyo 0.20;2.6.29;smartphone;ARMV6-compatible;Brazil;unknown;CyanogenMod
285174;1;0;0;0;Nightly Build 208;2.6.35;smartphone;ARM v6;Austria;unknown;CyanogenMod
506083;1;0;0;0;\N;2.6.35;smartphone;;Switzerland;unknown;Android
508693;1;0;0;0;2.2;2.6.32;smartphone;ARM Snapdragon 1.2Ghz;United States;unknown;Android
498251;2;0;0;0;2.3.5;2.6.35;smartphone;1.2 GHz dual-core ARM Cortex-A9 Exynos;Croatia;unknown;Android
545479;1;0;0;0;7.1;2.6.37;smartphone;1 GHz Scorpion processor, Adreno 200 GPU, Qualcomm QSD8250 Snapd;Brazil;unknown;CyanogenMod
427829;1;0;0;0;2.3.7;2.6.37;smartphone;Snapdragon QSD8250;United States;unknown;Android
508162;2;0;0;0;2.3.7;2.6.32;smartphone;NVIDIA Tegra 250 SMP dual Cortex - A9 1Ghz;Italy;arm;Android
202838;1;0;0;0;2.3.3;2.6.32;smartphone;ARMv7 Processor rev 2 (v7l);United States;unknown;Android
472404;1;0;0;0;2.3.4;2.6.38;smartphone;1 GHz Cortex A8 Hummingbird;United States;sparc;Android
472404;1;0;0;0;2.2;2.6.32;smartphone;600 MHz Qualcomm S1 MSM7627-2;United States;sparc;Android
462036;1;0;0;0;Vanilla Eclair 6.2;2.6.29;smartphone;528 MHz Qualcomm MSM7600A;New Zealand;unknown;Android
516746;1;0;0;0;2.3.5 Gingerbread;2.6.32;smartphone;ARMv7;Germany;unknown;Android
351604;1;0;0;0;7.1 nightly;2.6.35;smartphone;Samsung Hummingbird S5PC110 (ARM Cortex A8), 1 GHz;Poland;arm;CyanogenMod
545904;1;0;0;0;5;2.6.28;smartphone;TI OMAP 3430 SoC;United Kingdom;unknown;Maemo
418029;1;43751;232;768;5;2.6.28;smartphone;ARM Cortex-A8;Russian Federation;arm;Maemo
80492;1;0;0;0;2.3.3, HTC Sense 2.1;2.6.35;smartphone;ARMv7 Processor rev 1 (v7l);Czech Republic;arm;Android
522024;0;0;123;0;5.0.4;2.6.29;smartphone;;India;arm;Debian
497631;1;0;0;0;2.1 u1;2.6.29;smartphone;ARMv7 Processor rev 1 (v7l);Brazil;unknown;Android
497631;1;0;0;0;2.2.2;2.6.32;smartphone;ARMv6 rev 5 (v61);Brazil;unknown;Android
293683;1;0;0;0;1.1;2.6.32;smartphone;ARMv7 Processor rev 2 (v7l);Finland;arm;Meego
474026;1;0;0;0;2.2;2.6.32;smartphone;OMAP3630;Germany;unknown;Android
309818;1;0;0;0;7.1.0;2.6.37;smartphone;ARMv7 Processor rev 2 (v7l);United States;unknown;CyanogenMod
196811;1;0;0;0;2.3.5;2.6.35;smartphone;Qualcomm MSM7230;Germany;unknown;Android
482981;1;0;0;0;7-11172011-NIGHTLY-Xperi;2.6.32;smartphone;Qualcomm MSM8255 SnapDragon;Panama;unknown;CyanogenMod
312520;1;0;0;0;2.3.7;2.6.35;smartphone;ARMv7 800 MHz Scorpion;Poland;unknown;Android
299344;4;0;0;0;4.2.1;3.4.5;smartphone;GSM 600 MHz Qualcomm MSM7227 ARM1136EJ-S;Spain;arm;Android
547667;1;0;0;0;2.3.7;2.6.32;smartphone;ARM;Brazil;unknown;Android
23608;2;0;0;0;lidroid-resurrection rem;3.0.15;smartphone;armvv7;United States;sparc;Android
55899;1;0;0;0;Android Xino by Carlquis;2.6.35;smartphone;armv6l;Brazil;arm;Android
477189;1;0;0;0;2.1;2.6.29;smartphone;SAMSUNG S3C6410;Czech Republic;arm;Android
202694;4;32;2;0;\N;2.6.29;smartphone;Qualcomm QSD8250 Snapdragon;Spain;arm;Android
476610;1;0;0;0;2.3.5;2.6.35;smartphone;ARMv7 Processor rev 1 (v7l);Russian Federation;unknown;Android
476610;2;0;0;0;2.3.4;2.6.35;smartphone;ARMv7 Processor rev 2;Russian Federation;unknown;Android
476610;1;0;0;0;2.3.4;2.6.35;smartphone;ARMv6-compatible processor rev 5 (v61);Russian Federation;unknown;Android
476610;1;0;0;0;2.2;2.6.32;smartphone;ARMv6-compatible processor rev 5 (v61);Russian Federation;unknown;Android
361530;1;0;0;0;CyanogenMod;2.6.23;smartphone;ARM;Mexico;unknown;Android
550674;1;0;0;0;2.2;2.6.32;smartphone;ARM;Italy;unknown;Android
550720;1;0;0;0;4.0.4;3.0.27;smartphone;1 GHz Cortex A8 Hummingbird;Italy;unknown;Android
529380;1;0;0;0;4.0.3;3.0.8;smartphone;1 GHz Samsung Hummingbird S5PC110 (ARM Cortex A8);Italy;unknown;Android
551128;1;0;0;0;2.3.5;2.6.35;smartphone;800 MHz Scorpion;Finland;arm;Android
551269;1;0;0;0;CM7;2.6.35;smartphone;ARMv7 Processor rev2 (v7l);Brazil;arm;CyanogenMod
502603;0;37433;230;768;testing/unstable;2.6.28;smartphone;;Australia;arm;Debian
551537;0;0;0;0;2.1;2.6.29;smartphone;;Poland;unknown;Android
551679;1;0;0;0;7.1.0;2.6.32;smartphone;GSM 600 MHz Qualcomm MSM7227 ARM1136EJ-S;Portugal;arm;CyanogenMod
424067;1;0;0;0;2.2.1;2.6.32;smartphone;1.2GHz Hummingbird;United States;arm;Android
551815;1;0;0;0;2.3.7;2.6.35;smartphone;MSM7227-1 Turbo (800MHz);Indonesia;arm;Android
552214;1;0;0;0;2.3.6;2.6.35;smartphone;ARMv6-compatible processor rev 7;United Kingdom;arm;Android
486966;1;0;0;0;2.3.7;2.3.7;smartphone;ZTE Blade;United Kingdom;unknown;CyanogenMod
551262;1;0;0;0;7.1.0.1-buzz;2.6.35;smartphone;ARMv6-compatible processor rev 2 (v61);United Kingdom;unknown;CyanogenMod
553775;1;0;0;0;2.1;2.6.29;smartphone;ARM;Poland;unknown;Android
360767;4;0;0;0;4.0.4;3.0.15;smartphone;Exynos 4412;Russian Federation;unknown;Android
554066;2;0;0;0;LGP925-V20p-FEB-22-2012;2.3.5;smartphone;1Ghz ARM Cortex A9;United States;unknown;other
554170;1;0;0;0;\N;2.6.35;smartphone;Qualcomm MSM 7227;Mexico;arm;Android
438425;2;0;0;0;4.0.3;3.0.16;smartphone;Qualcomm 1.2 GHz Scorpion;Brazil;unknown;other
327302;2;0;0;0;4.0.4;3.0.15;smartphone;ARMv7 Processor rev 1 (v7l);United Kingdom;unknown;Android
447678;1;0;0;0;2.2.2;2.8.32;smartphone;ARM;Brazil;unknown;Android
286713;1;0;0;0;2.1;2.6.29;smartphone;TI OMAP 3410;Poland;unknown;Android
423972;1;0;0;0;2.3.6;2.6.35;smartphone;ARMv6 rev 5 (v61);Canada;unknown;Android
388209;1;0;0;0;4.0.4;2.6.38;smartphone;ARMv7 Processor rev2 (v7l);Germany;arm;Android
453904;2;0;0;0;4.4.1;3.0.31;smartphone;1;Poland;arm;Android
420417;2;0;0;0;2.3.7;2.6.32;smartphone;NVIDIA Tegra 2;United States;arm;Android
496871;4;0;0;0;4.1.1;3.0.31;smartphone;Exynos 4412;Germany;unknown;Android
432731;2;0;0;0;2.3.4;2.6.32;smartphone;NVIDIA Tegra 2;Colombia;unknown;Android
461885;4;26324344;1899508;0;6.0.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Australia;arm;Android
555930;1;0;0;0;2.3.4;2.6.35;smartphone;ARMv7 Processor rev 1 (v7l);Sweden;arm;Android
248782;2;0;0;0;4.1.2;3.0.31;smartphone;ARM Cortex-A9 1.2 GHz dual-core;Italy;arm;Android
556452;1;0;0;0;4.0.4;2.6.32;smartphone;600 MHz Cortex-A8;Vietnam;arm;Android
68381;2;0;0;0;2.3.7 (Gingerbread);2.6.35;smartphone;Intel Cortex-A9 Dual-core;Brazil;unknown;Android
556688;1;0;0;0;CM10 Jellybean;2.6.32;smartphone;Cortex-A8;Brazil;unknown;Android
22741;1;0;0;0;2.3.4;2.6.32;smartphone;ARMv7;United States;unknown;Android
506305;4;0;0;0;4.1.2;3.0.31;smartphone;1.4 GHz quad-core Cortex-A9;Romania;unknown;Android
534005;4;26324344;1900044;0;6.0;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Romania;arm;Android
348237;4;0;0;0;4.4.4;3.0.3;smartphone;Cortex-A9 (Exynos) 1.4 MHz;Denmark;arm;CyanogenMod
147954;1;0;0;0;2.3.4;2.6.35;smartphone;Qualcomm Snapdragon S2;United States;arm;Android
499148;1;0;0;0;4.0.4;3.0.62;smartphone;ARMv7;Brazil;unknown;Android
458098;4;0;0;0;4.2.2;3.4.0;smartphone;1.5 GHz Krait;India;unknown;Android
557766;1;29664;240;768;testing/unstable;2.6.28;smartphone;;India;arm;unknown
480353;1;29664;230;768;21.2011.38-1;2.6.28;smartphone;Cortex-A8;Spain;arm;unknown
556632;1;0;0;0;4.1.2;2.6.35;smartphone;Qualcomm MSM7227;France;arm;Android
449803;2;0;0;0;CyanogenMod 10 JB v4.1.2;2.6.32;smartphone;Tegra 2;Brazil;arm;Android
557355;2;0;0;0;4.0.4;3.0.8;smartphone;Nvidia Tegra 2 AP20H;Colombia;unknown;Android
440400;1;0;0;0;4.0.3;3.0.16;smartphone;ARMv7 Processor rev 1 ( v71 );Poland;unknown;Android
561848;2;13796;832;0;4.0.3;3.0.15;smartphone;ARMv7 Processor rev 1 (v7l);Germany;arm;Android
249600;4;19150424;1854032;0;5.1.1;3.4.107;smartphone;ARMv7 Processor rev 0 (v7l);Germany;arm;Android
536063;4;9823;1808;0;4.4.4;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
548157;1;0;0;0;4.0.3;3.0.16;smartphone;600 Mhz ARM rockchip;Spain;arm;Android
55899;2;27297;694;0;4.3;3.0.72;smartphone;ARMv7 Processor rev 10 (v7l);Brazil;arm;Android
100389;1;0;0;0;4.2;3.0.8;smartphone;ARMv7;Austria;unknown;Android
456351;1;7386;202;0;2.3.5;2.6.35;smartphone;ARMv6-compatible processor rev 7 (v6l);Romania;arm;Android
382601;2;12228;841;0;4.1.2;3.0.8;smartphone;ARMv7 Processor rev 3 (v7l);United States;arm;Android
253524;0;14632;343;0;4.1.2;3.0.31;smartphone;ARMv7 Processor rev 2 (v7l);Greece;arm;Android
479520;4;28011;986;0;4.2.2;3.1.10;smartphone;ARMv7 Processor rev 9 (v7l);Germany;arm;Android
402120;4;53176;2779;0;4.4.2;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
452520;1;0;0;0;10.2;3.0.95;smartphone;;Italy;unknown;CyanogenMod
88220;4;21912048;1827916;0;4.4.2;3.0.31;smartphone;ARMv7 Processor rev 0 (v7l);Germany;arm;Android
326332;4;0;0;0;4.4.4;3.10.48;smartphone;ARM;Belgium;unknown;Android
562968;1;0;0;0;10.1;2.6.35;smartphone;Qualcomm MSM7227;Poland;arm;CyanogenMod
529380;4;23245;833;0;4.2.2;3.0.64;smartphone;ARMv7 Processor rev 0 (v7l);Italy;arm;Android
237246;4;27160576;848604;262140;6.0.1;3.0.101;smartphone;ARMv7 Processor rev 0 (v7l);Germany;arm;Android
454036;2;13797;826;0;4.1.2;3.0.31;smartphone;Samsung Exynos;United Kingdom;arm;Android
319424;2;24300;764;0;4.2.2;3.0.31;smartphone;ARMv7 Processor rev 3 (v7l);Italy;arm;CyanogenMod
319424;0;6264;381;64;4.4.4;3.4.94;smartphone;ARMv7 Processor rev 2 (v7l);San Marino;arm;CyanogenMod
505410;8;18239;1861;400;4.2.2;3.4.5;smartphone;ARMv7 Processor rev 3 (v7l);Argentina;arm;Android
496802;0;2798;398;0;2.3.6;2.6.38;smartphone;ARMv7 Processor rev 1 (v7l);Greece;arm;Android
496802;0;2700;292;0;4.0.3;3.0.8;smartphone;ARMv7 Processor rev 2 (v7l);Greece;arm;Android
353844;4;23782672;850868;307196;4.3;3.0.31;smartphone;ARMv7 Processor rev 0 (v7l);Luxembourg;arm;Android
26112;2;12437;778;0;4.2.2;3.4.10;smartphone;ARMv7 Processor rev 0 (v7l);Australia;arm;Android
6991;4;113713736;850616;0;4.3;3.0.101;smartphone;ARMv7 Processor rev 0 (v7l);Germany;arm;Android
494856;4;27098784;1879808;0;5.1.1;3.4.0;smartphone;ARMv7 Processor rev 2 (v7l);Canada;arm;Android
436806;2;9428;804;0;4.1.2;3.0.31;smartphone;ARMv7 Processor rev 1 (v7l);Argentina;arm;Android
237333;4;23225;831;300;4.3;3.0.31;smartphone;ARMv7 Processor rev 0 (v7l);Australia;arm;Android
551120;2;13100;738;0;4.4.2;3.0.101;smartphone;ARMv7 Processor rev 2 (v7l);Canada;arm;Android
66363;1;0;0;0;2.2.4;2.6.32;smartphone;Qualcomm Snapdragon MSM8x55;Germany;unknown;other
139246;4;11546336;910044;163836;5.0.2;3.4.42;smartphone;ARMv7 Processor rev 3 (v7l);Spain;arm;Android
154542;2;13797;826;0;4.1.2;3.0.31;smartphone;ARMv7 Processor rev 1 (v7l);Germany;arm;Android
553118;2;10956576;1376240;0;5.1.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);New Zealand;arm;Android
328559;4;27734;1855;0;5.0.2;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Netherlands;arm;Android
459611;4;56122296;1899508;0;6.0.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Spain;arm;Android
506252;0;2200;171;0;2.3.4;2.6.32;smartphone;ARMv6-compatible processor rev 5 (v6l);Argentina;arm;Android
320396;4;25707;1856;0;5.0;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
185402;0;2957;404;0;4.0.4;3.0.8;smartphone;ARMv7 Processor rev 1 (v7l);Germany;arm;Android
535975;4;24270048;2814216;0;4.4.4;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);Norway;arm;Android
345938;4;53971;2440;0;4.3;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Netherlands;arm;Android
59411;4;22587;1787;0;4.3;3.0.31;smartphone;ARMv7 Processor rev 0 (v7l);Germany;arm;Android
564341;1;3081;665;0;4.1.2;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);Chile;arm;Android
178412;8;232779576;2767480;520908;6.0.1;3.10.73;smartphone;ARMv7 Processor rev 3 (v7l);United Kingdom;arm;Android
564952;4;0;0;0;10.2;3.4.0;smartphone;1.512 GHz quad-core Krait;United Kingdom;arm;CyanogenMod
564980;2;0;0;0;4.4;3.4.42;smartphone;Qualcomm MSM8960Pro Snapdragon;Mexico;unknown;Android
108731;2;24670;1780;0;4.3.1;3.4.66;smartphone;ARMv7 Processor rev 4 (v7l);United States;arm;Android
496163;2;8707;392;0;4.4.2;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);India;arm;Android
319172;0;0;0;0;2.2.2;2.6.32;smartphone;ARMv7 Processor rev 2 (v7l);Spain;arm;Android
319172;0;6957;1024;0;4.0.3;3.0.8;smartphone;ARMv7 Processor rev 2 (v7l);Spain;arm;Android
531543;2;5177;781;0;4.4.2;3.4.74;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
46271;4;48287224;3040200;0;6.0;3.10.40;smartphone;ARMv7 Processor rev 5 (v7l);France;arm;Android
499957;1;15904;980;0;4.1.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Russian Federation;arm;Android
565626;0;7957;369;0;2.3.4;2.6.32;smartphone;ARMv7 Processor rev 1 (v7l);United States;arm;Android
556090;0;0;0;0;4.4;3.4.0;smartphone;;United Kingdom;unknown;Android
565695;2;11001;766;0;4.1.2;3.4.0;smartphone;Dual-Core Snapdragon S4 Pro;United Kingdom;arm;Android
368285;0;16222;346;0;2.3.7;2.6.32;smartphone;ARMv7 Processor rev 2 (v7l);Poland;arm;Android
194230;4;10642;886;0;4.2.2;3.4.39;smartphone;ARMv7 Processor rev 3 (v7l);United States;arm;Android
549041;4;54029056;1869732;0;4.2.2;3.4.0;smartphone;ARMv7 Processor rev 2 (v7l);Japan;arm;Android
566245;4;0;0;0;4.2.1;3.11.0;smartphone;Cortex A7;Belgium;unknown;Android
544025;4;54807;1855;0;4.4.2;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
143407;4;20354040;1860984;716796;4.4.2;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
566341;4;26387048;1901020;0;5.1.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Austria;arm;Android
166349;4;21409888;2035312;0;4.2.1;3.4.5;smartphone;ARMv7 Processor rev 2 (v7l);Italy;arm;Android
363317;4;26464;1826;0;4.4.2;3.4.0;smartphone;ARMv7 Processor rev 2 (v7l);United States;arm;Android
430842;1;6456;349;64;4.4.2;3.4.83;smartphone;ARMv7 Processor rev 2 (v7l);Italy;arm;Android
93925;1;1147;173;0;2.3.6;2.6.38;smartphone;ARMv7 Processor rev 1 (v7l);Netherlands;arm;Android
93925;1;7872;473;0;4.0.3;3.0.13;smartphone;ARMv7 Processor rev 10 (v7l);Netherlands;arm;Android
464898;4;26464;1836;0;5.0.1;3.4.0;smartphone;ARMv7 Processor rev 2 (v7l);Italy;arm;Android
464898;1;1176;583;0;4.0.4;3.0.36;smartphone;ARMv7 Processor rev 2 (v7l);Italy;arm;Android
110808;4;10642;885;0;4.2.2;3.4.39;smartphone;ARMv7 Processor rev 3 (v7l);United States;arm;Android
547221;1;4105;585;0;4.1.2;3.0.31;smartphone;ARMv7 Processor rev 2 (v7l);United States;arm;Android
568188;4;56474;975;0;4.4.4;3.1.10;smartphone;ARMv7 Processor rev 9 (v7l);United Kingdom;arm;Android
568188;4;23225;831;300;4.3;3.0.31;smartphone;ARMv7 Processor rev 0 (v7l);United Kingdom;arm;Android
529049;0;5435;400;0;4.1.2;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);Poland;arm;Android
568773;4;15937;1835;512;\N;3.4.0;smartphone;1.512 GHz Quad core Qualcomm Snapdragon S4 Pro;Austria;arm;Ubuntu
569268;1;0;0;0;4.0.4;3.0.8;smartphone;1;Romania;unknown;Android
379344;2;9428;804;0;4.1.2;3.0.31;smartphone;ARMv7 Processor rev 1 (v7l);Brazil;arm;Android
39505;1;0;0;0;4.0.4;3.0.13;smartphone;ARMv7;Brazil;unknown;Android
39505;1;0;0;0;4.4.2;3.4.42;smartphone;ARMv7;Brazil;unknown;Android
291793;4;18961;1817;700;4.4.2;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Germany;arm;Android
283348;4;14647948;999140;0;4.2.2;3.4.5;smartphone;ARMv7 Processor rev 2 (v7l);United States;arm;Android
317342;4;0;0;0;4.1.2;3.0.31;smartphone;Exynos 4412 1.4GHz;Spain;unknown;Android
317342;4;0;0;0;4.4.2;3.4.0;smartphone;Qualcomm MSM8974AC Snapdragon 801 quad-core 2.5 GHz;Spain;unknown;Android
38608;4;25707;1855;0;4.4.4;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
575175;2;0;0;0;4.4.2;3.4.42;smartphone;Motorola X8;United States;unknown;Android
575305;0;0;0;0;4.0.4;3.0.8;smartphone;1.2 GHz;United States;unknown;Android
454752;2;4189;466;384;4.2.2;3.4.5;smartphone;ARMv7 Processor rev 3 (v7l);Bulgaria;arm;Android
576156;1;5625;396;0;4.0.4;3.0.8;smartphone;ARMv7 Processor rev 1 (v7l);Canada;arm;Android
576346;2;0;0;0;11;3.0.64;smartphone;1.4 GHz ARM Cortex-A9;Australia;unknown;CyanogenMod
462476;0;3947;290;0;2.3.6;2.6.35;smartphone;ARMv6-compatible processor rev 5 (v6l);Spain;arm;Android
577254;4;0;0;0;4.4.2;3.4.0;smartphone;Qualcomm Snapdragon 801;United States;unknown;Android
578055;2;27297;694;0;4.3.1;3.0.72;smartphone;ARMv7 Processor rev 10 (v7l);Belgium;arm;Android
492922;4;53545000;4001728;0;5.0;3.10.20;smartphone;QEMU Virtual CPU version 1.0;Brazil;x86_64;Android
481711;4;0;0;0;\N;3.4.42;smartphone;Qualcomm Snapdragon S4 Pro;Brazil;x86;Android
194230;4;51239;2858;2047;4.4.2;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);United States;arm;Android
480567;2;0;0;0;4.4.4;3.0.101;smartphone;Cortex-A9;Bulgaria;unknown;Android
564854;4;54451960;2901816;1048572;5.0;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
579395;2;13765;805;0;4.2.2;3.12.0;smartphone;ARMv7 Processor rev 1 (v7l);Italy;arm;Android
546434;0;7663;174;0;2.3.6;2.6.38;smartphone;ARMv7 Processor rev 1 (v7l);Germany;arm;Android
236165;4;20397824;1850652;1048572;5.0.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United States;arm;Android
474546;4;0;0;0;11S;3.4.0;smartphone;snapdragon 801;France;arm;CyanogenMod
426997;0;2999;421;0;2.3.4;2.6.35;smartphone;ARMv6-compatible processor rev 5 (v6l);United States;arm;Android
426997;1;11457;710;0;4.0.4;3.0.8;smartphone;ARMv7 Processor rev 4 (v7l);United States;arm;Android
426997;4;10642;883;0;4.4.2;3.4.39;smartphone;ARMv7 Processor rev 3 (v7l);United States;arm;Android
319172;2;26001;954;512;4.4.2;3.4.67;smartphone;ARMv7 Processor rev 3 (v7l);Spain;arm;Android
583724;4;0;0;0;5.0.1;3.4.104;smartphone;Qualcomm Snapdragon 600;United States;arm;Android
528085;1;3154456;681780;0;4.1.2;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);Spain;arm;Android
224411;0;224135;828;627;2.0.0.10 (Saimaa) (armv7;3.4.108;smartphone;ARMv7 Processor rev 4 (v7l);Netherlands;arm;Mer
443878;4;0;0;0;11S;3.4.0;smartphone;Qualcomm Snapdragon 801;Romania;unknown;CyanogenMod
586933;2;8000;1000;\N;4.4.2;3.4.4;smartphone;ARM;Mexico;unknown;Android
445845;4;24270016;2855200;524284;5.1.1;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);Germany;arm;Android
504700;4;24653632;1288596;1048572;4.4.2;3.4.39;smartphone;ARMv7 Processor rev 3 (v7l);Germany;arm;Android
391903;4;115182496;2952712;0;5.1.1;3.4.67;smartphone;ARMv7 Processor rev 1 (v7l);Germany;arm;Android
587093;2;24186504;1358480;419836;5.1.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Canada;arm;Android
587094;0;16723672;488580;0;4.3.1;2.6.32;smartphone;ARMv7 Processor rev 2 (v7l);Bulgaria;arm;Android
587096;4;22263344;1865008;0;5.1.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Germany;arm;Android
499571;4;23947432;923632;524284;5.1.1;3.10.49;smartphone;ARMv7 Processor rev 0 (v7l);Spain;arm;Android
587101;4;56122296;1900976;0;5.1.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Germany;arm;Android
587080;4;23803184;852924;0;4.4.4;3.0.64;smartphone;ARMv7 Processor rev 0 (v7l);United Kingdom;arm;Android
587220;4;24091144;1411352;0;5.0.2;3.4.0;smartphone;ARMv7 Processor rev 3 (v7l);Austria;arm;Android
26112;4;22393024;1867144;838848;6.0;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);Australia;arm;Android
405259;4;28080704;999132;0;4.2.2;3.4.5;smartphone;ARMv7 Processor rev 2 (v7l);Belgium;arm;Android
587264;4;115182496;2952712;0;5.1.1;3.4.67;smartphone;ARMv7 Processor rev 1 (v7l);Austria;arm;Android
82399;1;21403424;1827688;0;4.4.2;3.0.31;smartphone;ARMv7 Processor rev 0 (v7l);Australia;arm;Android
436214;4;26324344;1899508;0;6.0.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);United Kingdom;arm;Android
553830;1;21932496;1830436;0;5.1.1;3.0.101;smartphone;ARMv7 Processor rev 0 (v7l);Venezuela;arm;Android
93925;1;6440092;987044;524284;4.4.2;3.4.67;smartphone;ARMv7 Processor rev 3 (v7l);Netherlands;arm;Android
479535;4;27086560;910156;262140;5.1;3.4.42;smartphone;ARMv7 Processor rev 3 (v7l);Mexico;arm;Android
433130;4;19414984;1862952;1048572;5.0.1;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Spain;arm;Android
70421;4;27703492;2946568;0;5.1.1;3.4.67;smartphone;ARMv7 Processor rev 1 (v7l);Netherlands;arm;Android
433130;0;7376568;380860;131068;4.4.4;3.0.101;smartphone;ARMv7 Processor rev 2 (v7l);Spain;arm;Android
587342;4;11546336;906580;262140;5.1.1;3.4.42;smartphone;ARMv7 Processor rev 3 (v7l);Greece;arm;Android
587347;4;50897560;1867412;0;4.4.4;3.4.0;smartphone;ARMv7 Processor rev 1 (v7l);United States;arm;Android
587360;4;10165984;890288;262140;5.1.1;3.4.42;smartphone;ARMv7 Processor rev 3 (v7l);Germany;arm;Android
478525;4;6440092;987056;524284;4.4.2;3.4.67;smartphone;ARMv7 Processor rev 3 (v7l);Venezuela;arm;Android
587333;4;27187216;927672;0;4.4.4;3.10.28;smartphone;ARMv7 Processor rev 0 (v7l);France;arm;Android
74299;4;24720864;1768124;0;5.0.2;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);France;arm;Android
587403;4;11546368;907956;262140;5.1.1;3.4.42;smartphone;ARMv7 Processor rev 3 (v7l);Germany;arm;Android
247713;2;11337648;1363648;1048572;4.4.2;3.4.0;smartphone;ARMv7 Processor rev 0 (v7l);Brazil;arm;Android
